"person_age";"person_income";"person_emp_length";"person_home_ownership";"loan_intent";"loan_grade";"loan_amnt";"loan_int_rate";"loan_status";"loan_percent_income";"cb_person_default_on_file";"cb_person_cred_hist_length"
21;48996;5.0;"Mortgage";"Venture";"D";15000;15.58;1;0.31;"Y";3
28;76000;2.0;"Rent";"Medical";"B";8500;0.0;0;0.11;"N";5
46;56000;1.0;"Mortgage";"Education";"A";6000;0.0;0;0.11;"N";16
39;50000;1.0;"Mortgage";"Education";"A";8000;7.68;0;0.16;"N";14
22;52000;6.0;"Rent";"Personal";"D";9000;14.11;0;0.17;"Y";3
37;60000;4.0;"Rent";"Medical";"B";14400;10.62;0;0.24;"N";15
25;66000;9.0;"Own";"Personal";"A";15000;7.49;0;0.23;"N";4
24;65000;8.0;"Own";"Education";"A";9000;7.29;0;0.14;"N";4
23;75000;5.0;"Mortgage";"Education";"A";31825;7.9;0;0.42;"N";2
21;12000;2.0;"Rent";"Homeimprovement";"B";3250;9.99;1;0.27;"N";2
24;100000;5.0;"Rent";"Homeimprovement";"B";16000;11.12;0;0.16;"N";3
26;38400;2.0;"Own";"Education";"B";5550;9.99;0;0.14;"N";2
25;31500;8.0;"Rent";"Debtconsolidation";"A";14850;8.9;1;0.47;"N";3
28;48000;5.0;"Rent";"Debtconsolidation";"B";15000;11.99;1;0.31;"N";10
31;50000;4.0;"Mortgage";"Venture";"A";16000;8.9;0;0.32;"N";8
33;55920;9.0;"Mortgage";"Education";"A";22000;7.88;0;0.39;"N";6
23;70000;2.0;"Rent";"Debtconsolidation";"A";10000;9.63;0;0.14;"N";3
23;58500;6.0;"Mortgage";"Medical";"A";4000;8.0;0;0.07;"N";2
28;48715;2.0;"Rent";"Venture";"C";12000;12.87;0;0.25;"N";10
27;73680;11.0;"Mortgage";"Debtconsolidation";"E";10000;17.93;1;0.14;"Y";6
30;50000;0.0;"Mortgage";"Education";"D";10000;16.89;0;0.2;"N";10
24;38000;5.0;"Rent";"Debtconsolidation";"A";5600;6.62;0;0.15;"N";4
25;28500;0.0;"Rent";"Debtconsolidation";"B";7000;10.0;0;0.25;"N";3
24;69996;0.0;"Rent";"Debtconsolidation";"B";5000;5.79;0;0.2;"N";4
28;16000;2.0;"Rent";"Debtconsolidation";"E";5000;16.45;1;0.31;"Y";7
49;80000;0.0;"Rent";"Homeimprovement";"A";4800;7.88;0;0.06;"N";15
23;64000;7.0;"Rent";"Education";"D";10325;12.92;1;0.16;"Y";2
24;45000;3.0;"Mortgage";"Venture";"C";15000;13.06;0;0.33;"N";3
23;40000;1.0;"Rent";"Personal";"A";6000;7.68;0;0.15;"N";2
28;60000;1.0;"Own";"Homeimprovement";"D";22000;14.09;0;0.37;"Y";8
46;60000;10.0;"Rent";"Medical";"C";15000;13.49;0;0.25;"N";17
22;24000;3.0;"Rent";"Personal";"B";3000;0.0;0;0.13;"N";4
29;22000;0.0;"Rent";"Education";"B";8000;0.0;1;0.36;"N";7
25;82729;8.0;"Own";"Venture";"A";4800;6.17;0;0.06;"N";3
28;50000;2.0;"Rent";"Medical";"D";2000;16.89;1;0.04;"N";7
23;65000;1.0;"Mortgage";"Debtconsolidation";"A";7000;8.49;0;0.11;"N";4
28;85000;1.0;"Rent";"Education";"A";14400;9.07;0;0.17;"N";8
35;133000;3.0;"Mortgage";"Homeimprovement";"D";15000;16.77;0;0.11;"N";7
23;31800;7.0;"Rent";"Personal";"C";9600;13.48;1;0.3;"Y";3
30;96000;14.0;"Mortgage";"Homeimprovement";"A";6000;5.42;0;0.06;"N";6
33;66000;17.0;"Rent";"Education";"A";5000;7.29;0;0.08;"N";8
26;115600;4.0;"Mortgage";"Debtconsolidation";"A";9925;7.29;0;0.09;"N";4
29;60000;3.0;"Rent";"Debtconsolidation";"B";8000;12.42;0;0.13;"N";7
22;95000;1.0;"Mortgage";"Education";"C";7200;12.23;0;0.08;"Y";4
35;14400;2.0;"Rent";"Venture";"B";4800;10.62;1;0.33;"N";7
29;54000;0.0;"Rent";"Education";"B";18000;10.99;1;0.33;"N";6
47;59827;9.0;"Mortgage";"Education";"D";6000;15.58;1;0.1;"N";15
24;43000;3.0;"Mortgage";"Personal";"";4300;7.49;0;0.07;"N";17
22;75000;4.0;"Rent";"Personal";"B";12000;11.49;0;0.16;"N";3
27;44004;2.0;"Rent";"Personal";"E";6000;17.19;1;0.14;"Y";5
29;54000;1.0;"Rent";"Homeimprovement";"B";2000;10.01;0;0.04;"N";7
31;175000;3.0;"Mortgage";"Education";"E";7500;19.69;0;0.04;"N";9
25;85100;9.0;"Mortgage";"Personal";"A";4500;6.39;0;0.05;"N";3
26;87000;0.0;"Mortgage";"Personal";"B";15000;10.62;0;0.17;"N";4
33;80000;5.0;"Rent";"Personal";"B";1800;10.75;0;0.02;"N";7
29;74004;13.0;"Mortgage";"Personal";"B";13000;11.26;0;0.18;"N";6
23;95327;4.0;"Own";"Venture";"A";4325;7.74;0;0.05;"N";2
26;63000;3.0;"Rent";"";"C";4500;0.0;0;0.08;"N";10
22;48600;6.0;"Mortgage";"Education";"B";12000;12.42;1;0.25;"N";4
22;44004;2.0;"Rent";"Debtconsolidation";"A";5000;8.9;0;0.11;"N";3
24;75000;8.0;"Rent";"Personal";"C";5000;11.78;0;0.07;"Y";2
25;45000;0.0;"Rent";"Medical";"C";4000;13.8;0;0.09;"Y";4
35;92000;19.0;"Mortgage";"Medical";"A";14400;6.99;0;0.16;"N";10
32;37000;4.0;"Rent";"Medical";"B";6000;10.36;0;0.16;"N";8
22;30000;4.0;"Rent";"Medical";"C";6500;13.85;0;0.22;"N";3
31;34000;9.0;"Rent";"Venture";"B";15000;9.88;1;0.44;"N";6
24;38000;8.0;"Mortgage";"Personal";"B";5000;10.0;0;0.13;"N";3
30;89000;3.0;"Mortgage";"Personal";"B";10800;11.99;0;0.12;"N";8
27;57886;7.0;"Mortgage";"Venture";"A";4000;7.9;0;0.07;"N";9
33;51996;4.0;"Rent";"Debtconsolidation";"A";10000;7.14;0;0.19;"N";6
32;27000;2.0;"Rent";"Medical";"C";6000;12.73;0;0.22;"N";10
38;42000;5.0;"Mortgage";"Personal";"B";0;9.88;0;0.05;"";2
32;30000;5.0;"Rent";"Education";"C";14300;13.49;1;0.48;"N";8
33;24000;3.0;"Rent";"Education";"B";1600;8.88;0;0.07;"N";6
31;75000;2.0;"Rent";"Venture";"A";6000;7.68;0;0.08;"N";10
27;54000;4.0;"Mortgage";"Medical";"A";9000;6.62;0;0.17;"N";10
22;34000;3.0;"Rent";"Debtconsolidation";"A";4975;7.51;1;0.15;"N";2
36;32000;0.0;"Own";"Education";"A";1200;7.14;0;0.04;"N";16
28;24000;2.0;"Mortgage";"Personal";"A";1500;7.14;0;0.06;"N";6
24;40000;1.0;"Rent";"Medical";"C";3000;14.22;0;0.07;"N";4
26;43200;10.0;"Mortgage";"Homeimprovement";"B";2500;9.88;0;0.06;"N";4
23;66000;1.0;"Mortgage";"Education";"B";13200;11.14;0;0.2;"N";4
24;55000;2.0;"Rent";"Personal";"A";15000;0.0;0;0.27;"N";2
24;54000;5.0;"Rent";"Personal";"A";2400;8.0;0;0.04;"N";3
33;102000;6.0;"Mortgage";"Education";"C";8700;12.99;0;0.09;"Y";9
40;50000;5.0;"Mortgage";"Homeimprovement";"D";6000;14.96;0;0.12;"Y";16
27;45000;9.0;"Own";"Personal";"A";5400;0.0;1;0.0;"Y";3
22;61000;1.0;"Mortgage";"Debtconsolidation";"C";21000;14.26;0;0.34;"Y";4
32;41400;0.0;"Own";"Personal";"A";10500;6.62;0;0.25;"N";9
0;36000;0.0;"Rent";"Medical";"A";10000;6.62;0;0.11;"N";28
22;73700;3.0;"Rent";"Education";"F";8800;18.21;0;0.12;"Y";3
26;25596;0.0;"Rent";"Medical";"B";6500;9.99;0;0.25;"N";4
29;12000;0.0;"Own";"Homeimprovement";"B";4500;11.14;1;0.38;"N";6
24;72000;8.0;"Rent";"Homeimprovement";"C";12000;13.99;0;0.17;"Y";4
22;41504;6.0;"Rent";"Education";"C";4800;12.99;0;0.12;"N";4
25;50000;9.0;"Mortgage";"Personal";"A";10000;6.92;0;0.2;"N";2
22;29004;0.0;"Rent";"Homeimprovement";"D";1200;15.7;1;0.04;"Y";4
21;35000;2.0;"Own";"Venture";"C";7200;15.23;0;0.21;"N";4
23;82500;0.0;"Mortgage";"Education";"A";5000;8.49;0;0.06;"N";4
29;36000;1.0;"Rent";"Venture";"B";12000;12.21;1;0.33;"N";10
25;50400;0.0;"Own";"";"";6000;11.22;0;0.12;"N";8
27;41500;11.0;"Own";"Venture";"A";4500;7.49;0;0.11;"N";5
38;85000;15.0;"Mortgage";"Venture";"A";15000;6.03;0;0.18;"N";15
22;57000;1.0;"Mortgage";"Venture";"A";1800;9.88;0;0.02;"";21
23;130000;1.0;"Mortgage";"Education";"C";15000;12.87;0;0.12;"Y";4
36;69000;0.0;"Rent";"Homeimprovement";"D";25000;14.59;1;0.36;"N";12
32;98000;16.0;"Mortgage";"Debtconsolidation";"B";15000;10.95;1;0.15;"N";5
23;33996;1.0;"Rent";"Education";"C";5500;13.47;0;0.16;"Y";2
22;52000;2.0;"Mortgage";"Medical";"B";18000;9.88;0;0.35;"N";4
26;100000;6.0;"Rent";"Venture";"C";14000;13.85;0;0.14;"N";4
0;43200;3.0;"Rent";"Venture";"C";18500;10.99;1;0.31;"";5
27;90000;11.0;"Rent";"Personal";"B";15600;12.69;0;0.17;"N";9
23;31200;0.0;"Rent";"Personal";"C";3200;13.49;0;0.1;"Y";2
22;50000;3.0;"Mortgage";"Education";"A";2500;7.51;0;0.05;"N";4
22;55000;6.0;"Mortgage";"Personal";"C";13000;13.85;0;0.24;"N";3
22;60000;2.0;"Rent";"Medical";"B";5125;11.86;0;0.09;"N";3
35;113000;0.0;"Rent";"Debtconsolidation";"E";20000;0.0;1;0.18;"N";7
44;100000;5.0;"Rent";"Education";"A";13500;8.9;0;0.14;"N";17
22;55000;5.0;"Rent";"Debtconsolidation";"A";6000;7.51;0;0.11;"N";3
48;55000;7.0;"Mortgage";"Homeimprovement";"C";10000;0.0;0;0.18;"Y";11
23;25000;3.0;"Rent";"Venture";"B";10000;11.83;1;0.4;"N";3
22;40000;0.0;"Rent";"Debtconsolidation";"A";2100;6.39;0;0.05;"N";2
25;30000;2.0;"Rent";"Medical";"B";2000;10.38;0;0.07;"N";3
23;60000;2.0;"Rent";"Debtconsolidation";"B";12800;10.59;0;0.21;"N";4
22;44000;3.0;"Rent";"Debtconsolidation";"B";12000;11.86;1;0.27;"N";2
24;37000;8.0;"Mortgage";"Medical";"B";10000;10.99;0;0.27;"N";3
24;39000;3.0;"Mortgage";"Debtconsolidation";"D";4150;17.58;1;0.11;"Y";2
24;36000;5.0;"Mortgage";"Medical";"C";4000;15.23;1;0.11;"Y";3
38;20004;2.0;"Own";"Personal";"B";6250;0.0;0;0.31;"N";12
30;31200;5.0;"Rent";"Medical";"B";6000;9.91;0;0.19;"N";8
22;72000;6.0;"Mortgage";"Medical";"A";5000;6.54;0;0.07;"N";2
22;48000;2.0;"Rent";"Medical";"B";4650;10.99;0;0.1;"N";4
24;110000;8.0;"Own";"Venture";"C";16000;12.73;0;0.15;"N";4
26;35880;2.0;"Rent";"Venture";"A";5000;7.68;0;0.14;"N";4
47;178000;31.0;"Own";"Venture";"B";9000;10.99;0;0.05;"N";17
31;93000;10.0;"Mortgage";"Medical";"A";3000;8.49;0;0.03;"N";8
40;64200;2.0;"Rent";"Education";"A";3000;7.74;0;0.05;"N";13
22;24000;6.0;"Own";"Medical";"B";5000;12.21;0;0.21;"N";3
21;72500;3.0;"Rent";"Education";"C";14000;13.49;0;0.19;"Y";3
23;81000;5.0;"Rent";"Education";"B";3500;10.75;0;0.04;"N";3
37;78000;9.0;"Mortgage";"Debtconsolidation";"E";20000;16.35;1;0.26;"N";14
28;60000;8.0;"Rent";"Education";"A";10000;8.9;0;0.17;"N";9
31;101000;6.0;"Mortgage";"Personal";"A";12000;9.63;0;0.12;"N";7
27;140000;7.0;"Mortgage";"Personal";"A";18000;7.9;0;0.13;"N";9
25;48000;2.0;"Rent";"Venture";"B";8000;10.59;0;0.17;"N";4
43;48000;1.0;"Rent";"Personal";"B";6000;11.14;0;0.13;"N";13
32;54000;2.0;"Rent";"Medical";"A";5000;7.9;0;0.09;"N";7
22;48996;5.0;"Mortgage";"Medical";"A";5000;7.9;0;0.1;"N";4
23;44000;7.0;"Mortgage";"Personal";"A";10000;8.49;1;0.23;"N";4
30;93000;14.0;"Mortgage";"Medical";"B";22500;11.83;0;0.24;"N";9
29;48000;3.0;"Mortgage";"Venture";"C";17375;14.27;0;0.36;"Y";10
26;80952;6.0;"Rent";"Education";"D";13200;16.77;0;0.16;"N";4
28;100000;7.0;"Own";"Medical";"C";18000;13.92;0;0.18;"Y";9
26;120000;3.0;"Mortgage";"Personal";"A";4600;6.39;0;0.04;"N";2
25;50000;3.0;"Rent";"Venture";"D";16000;17.58;1;0.32;"N";4
25;122000;9.0;"Mortgage";"Personal";"C";20000;13.23;0;0.16;"Y";4
25;28000;2.0;"Rent";"Personal";"B";6000;10.59;1;0.21;"N";4
23;74880;3.0;"Rent";"Education";"B";3500;11.11;0;0.05;"N";4
25;40000;0.0;"Own";"Education";"B";8000;10.38;0;0.2;"N";4
34;32000;6.0;"Rent";"Education";"D";8000;17.27;0;0.25;"Y";10
41;70000;12.0;"Mortgage";"Debtconsolidation";"B";20800;12.21;0;0.3;"N";11
26;85000;0.0;"Mortgage";"Venture";"B";20000;10.37;0;0.24;"N";2
23;54000;0.0;"Mortgage";"Education";"B";10000;11.49;0;0.19;"N";4
22;88200;6.0;"Mortgage";"Debtconsolidation";"A";21000;6.17;0;0.24;"N";2
30;40000;2.0;"Rent";"Medical";"C";14000;12.73;1;0.35;"N";8
22;58170;1.0;"Rent";"Education";"A";3000;9.07;1;0.05;"N";2
32;37000;3.0;"Mortgage";"Personal";"B";3000;11.49;0;0.08;"N";7
25;85000;5.0;"Mortgage";"Venture";"B";18000;9.88;0;0.21;"N";3
26;46000;4.0;"Rent";"Personal";"A";9000;7.14;0;0.2;"N";3
36;94000;14.0;"Mortgage";"Homeimprovement";"A";4200;5.99;0;0.04;"N";12
27;49000;11.0;"Mortgage";"Medical";"B";8500;10.59;0;0.17;"N";10
23;58000;1.0;"Rent";"Medical";"B";12800;12.42;0;0.22;"N";2
21;25500;6.0;"Rent";"Education";"C";2000;13.47;0;0.08;"N";2
23;95000;1.0;"Mortgage";"Education";"C";19800;13.22;1;0.21;"Y";4
27;51456;3.0;"Own";"Personal";"B";8000;10.62;0;0.16;"N";7
23;120000;7.0;"Mortgage";"Medical";"A";6000;6.99;0;0.05;"N";3
42;125000;5.0;"Mortgage";"Venture";"A";35000;7.9;0;0.28;"N";17
40;550000;4.0;"Mortgage";"Venture";"B";18000;11.12;0;0.03;"N";12
26;68004;10.0;"Rent";"Debtconsolidation";"D";3500;15.28;1;0.05;"Y";3
24;108000;6.0;"Rent";"Education";"B";8800;10.99;0;0.08;"N";4
23;29000;1.0;"Rent";"Venture";"A";6000;5.99;0;0.21;"N";3
29;240000;11.0;"Mortgage";"Personal";"D";35000;14.91;0;0.15;"N";6
24;97850;5.0;"Rent";"Homeimprovement";"A";10000;7.51;0;0.1;"N";4
21;65000;5.0;"Mortgage";"Venture";"A";10000;6.03;0;0.15;"N";3
28;48500;3.0;"Rent";"Venture";"D";7500;12.86;0;0.15;"N";7
25;80000;5.0;"Mortgage";"Homeimprovement";"C";14625;12.68;0;0.18;"Y";4
25;118000;8.0;"Mortgage";"Homeimprovement";"A";15000;7.88;0;0.13;"N";4
21;75000;5.0;"Mortgage";"Personal";"C";20000;13.11;0;0.27;"Y";2
25;75000;5.0;"Mortgage";"Medical";"A";1500;6.54;0;0.02;"N";4
23;60000;7.0;"Rent";"Debtconsolidation";"B";1200;0.0;0;0.02;"N";3
29;244800;8.0;"Rent";"Medical";"D";8000;14.09;1;0.03;"N";5
29;59000;6.0;"Mortgage";"Homeimprovement";"A";10000;6.91;0;0.17;"N";5
22;54225;0.0;"";"Education";"E";14000;0.0;0;0.19;"N";14
33;48000;2.0;"Own";"Homeimprovement";"A";4750;0.0;0;0.1;"N";8
26;57550;0.0;"Mortgage";"Debtconsolidation";"A";3500;5.42;0;0.06;"N";4
26;51000;2.0;"Mortgage";"Debtconsolidation";"A";12000;6.17;0;0.24;"N";4
34;90000;19.0;"Mortgage";"Venture";"C";5000;13.61;0;0.06;"Y";8
37;75000;3.0;"Rent";"Homeimprovement";"C";10000;0.0;0;0.13;"Y";17
31;24000;2.0;"Rent";"Personal";"C";4000;13.48;0;0.17;"Y";6
0;40000;0.0;"Rent";"Venture";"B";4500;14.74;1;0.1;"N";10
37;44000;14.0;"Mortgage";"Personal";"A";5000;7.49;0;0.11;"N";13
30;11440;3.0;"Own";"Medical";"C";1750;12.73;0;0.15;"Y";5
22;87000;0.0;"Mortgage";"Personal";"B";8000;12.21;0;0.09;"N";4
23;54400;2.0;"Rent";"Medical";"D";5000;16.49;1;0.08;"N";4
23;50000;8.0;"Rent";"Medical";"B";5825;10.65;0;0.12;"N";2
23;60000;5.0;"Mortgage";"Debtconsolidation";"A";7200;0.0;0;0.12;"N";4
32;80000;2.0;"Own";"Venture";"B";10000;11.14;0;0.13;"N";9
29;34000;0.0;"Rent";"Venture";"B";3500;12.69;0;0.1;"N";8
23;100000;0.0;"Mortgage";"Debtconsolidation";"A";7000;8.59;0;0.07;"N";4
23;62000;7.0;"Rent";"Venture";"B";4500;12.42;0;0.07;"N";2
22;21996;6.0;"Rent";"Debtconsolidation";"C";2400;12.53;0;0.11;"N";4
24;120000;8.0;"Own";"Homeimprovement";"C";21000;14.26;0;0.17;"Y";2
24;30000;0.0;"Rent";"Personal";"D";6000;14.11;1;0.2;"Y";4
23;80000;7.0;"Mortgage";"Debtconsolidation";"A";10000;7.74;0;0.13;"N";3
23;65000;0.0;"Rent";"Medical";"B";20000;10.37;1;0.31;"N";2
35;29311;0.0;"Rent";"Education";"A";1000;7.49;0;0.03;"N";9
28;49000;6.0;"Rent";"Debtconsolidation";"D";4800;15.99;1;0.1;"N";5
29;91080;4.0;"Mortgage";"Homeimprovement";"D";15600;15.7;0;0.17;"N";9
30;32004;4.0;"Own";"Venture";"A";5500;8.0;0;0.17;"N";8
24;72000;1.0;"Mortgage";"Education";"B";16000;10.25;0;0.22;"N";3
38;110000;6.0;"Own";"Venture";"C";12000;12.99;0;0.11;"N";11
32;52500;9.0;"Mortgage";"Homeimprovement";"C";7000;12.99;0;0.13;"N";9
21;40116;2.0;"Rent";"Venture";"A";6500;5.79;0;0.16;"N";3
21;51000;5.0;"Mortgage";"Personal";"A";6000;7.88;0;0.12;"N";2
24;60000;2.0;"Rent";"Medical";"C";5000;13.99;0;0.08;"Y";2
21;39996;5.0;"Mortgage";"Personal";"B";8000;10.25;0;0.2;"N";4
23;54000;7.0;"Mortgage";"Medical";"A";13500;9.63;0;0.25;"N";2
23;55000;1.0;"Rent";"Medical";"A";3800;6.76;0;0.07;"N";4
27;80000;6.0;"Mortgage";"Medical";"B";23750;10.99;0;0.3;"N";9
23;42048;7.0;"Mortgage";"Education";"A";8500;7.74;0;0.2;"N";3
38;43000;4.0;"Rent";"Debtconsolidation";"B";3500;11.83;0;0.08;"N";12
27;0;2.0;"Mortgage";"Medical";"";5600;7.29;0;0.09;"N";2
24;108000;8.0;"Mortgage";"Debtconsolidation";"A";4200;0.0;0;0.04;"N";3
26;95459;10.0;"Rent";"Debtconsolidation";"C";4400;13.8;0;0.05;"N";4
24;56000;8.0;"Mortgage";"Debtconsolidation";"E";20000;16.7;1;0.36;"Y";4
25;65000;3.0;"Own";"Venture";"A";8700;7.88;0;0.13;"N";3
24;20000;2.0;"Own";"Homeimprovement";"A";3000;8.94;0;0.15;"N";2
23;42996;2.0;"Mortgage";"Venture";"D";8500;0.0;0;0.2;"Y";4
27;36000;8.0;"Mortgage";"Homeimprovement";"A";12500;6.03;1;0.35;"N";7
22;32376;1.0;"Rent";"Education";"C";10000;13.61;1;0.31;"Y";4
28;80000;1.0;"Own";"Medical";"A";3000;6.54;0;0.04;"N";9
23;92000;0.0;"Rent";"Education";"A";6500;8.0;0;0.07;"N";3
22;25000;2.0;"Rent";"Education";"A";8400;6.62;1;0.34;"N";2
24;100000;0.0;"Mortgage";"Debtconsolidation";"C";16000;14.72;0;0.16;"N";2
24;75000;6.0;"Mortgage";"Venture";"B";25000;10.99;0;0.33;"N";2
25;53000;5.0;"Rent";"Education";"C";15000;14.27;0;0.28;"Y";2
23;84000;1.0;"Rent";"Venture";"A";6400;0.0;0;0.0;"N";8
35;54084;2.0;"Rent";"Debtconsolidation";"C";3000;12.61;0;0.06;"N";6
43;45000;5.0;"Rent";"Education";"A";7000;5.42;0;0.16;"N";12
22;55000;6.0;"Mortgage";"Education";"C";1400;13.49;0;0.03;"Y";3
23;36000;0.0;"Rent";"Education";"C";3000;12.29;1;0.08;"N";2
28;159000;5.0;"Rent";"Personal";"D";6000;15.95;1;0.04;"N";10
31;50000;0.0;"Rent";"Personal";"C";2400;11.03;0;0.05;"Y";8
35;70000;1.0;"Rent";"Homeimprovement";"C";10000;13.98;0;0.14;"N";7
33;44000;5.0;"Mortgage";"Personal";"B";5500;0.0;0;0.13;"N";9
25;191000;1.0;"Mortgage";"Medical";"B";10000;12.53;0;0.05;"N";4
24;36000;5.0;"Rent";"Venture";"D";3525;14.59;0;0.1;"Y";3
23;97583;7.0;"Mortgage";"Medical";"D";4800;0.0;0;0.09;"N";13
35;38400;0.0;"Mortgage";"Education";"A";5000;0.0;0;0.13;"N";9
29;32997;7.0;"Rent";"Debtconsolidation";"A";10000;5.79;0;0.3;"N";7
25;74000;9.0;"Mortgage";"Education";"A";18000;7.9;1;0.24;"N";2
28;64000;3.0;"Mortgage";"Medical";"C";5000;13.23;0;0.08;"N";6
24;30000;3.0;"Rent";"Medical";"D";5300;15.28;1;0.18;"Y";3
25;51996;8.0;"Rent";"Medical";"B";12000;12.21;0;0.23;"N";4
34;80000;0.0;"Mortgage";"Personal";"A";15000;6.03;0;0.19;"N";10
22;36000;0.0;"Rent";"Personal";"B";3000;11.71;0;0.08;"N";3
34;113000;6.0;"Rent";"Debtconsolidation";"C";9600;0.0;0;0.08;"N";5
23;24091;5.0;"Mortgage";"Personal";"C";3500;12.99;0;0.15;"Y";2
40;58000;9.0;"Mortgage";"Education";"E";8000;18.79;0;0.14;"Y";12
22;125000;3.0;"Rent";"Debtconsolidation";"A";16000;7.9;0;0.13;"N";2
30;130000;6.0;"Mortgage";"Debtconsolidation";"A";10000;8.49;0;0.08;"N";10
35;72000;2.0;"Mortgage";"Education";"E";20000;16.7;1;0.28;"Y";9
22;35000;1.0;"Own";"Education";"B";8000;12.69;0;0.23;"N";4
28;64049;7.0;"Mortgage";"Education";"B";20000;12.69;0;0.31;"N";7
40;53000;2.0;"Rent";"Homeimprovement";"A";12000;7.88;0;0.23;"N";11
27;54000;4.0;"Rent";"Personal";"C";4000;12.61;0;0.07;"Y";6
26;53000;8.0;"Own";"Personal";"B";16000;10.25;0;0.3;"N";2
24;38400;2.0;"Rent";"Debtconsolidation";"A";5500;6.92;0;0.14;"N";3
42;82000;13.0;"Mortgage";"Homeimprovement";"E";26800;0.0;0;0.33;"Y";15
28;82500;12.0;"Mortgage";"Medical";"A";11000;7.49;0;0.13;"N";9
25;93200;9.0;"Mortgage";"Education";"D";25000;15.58;0;0.27;"Y";4
24;50000;8.0;"Mortgage";"Education";"A";3000;7.66;0;0.06;"N";2
34;67656;18.0;"Own";"Venture";"A";11000;7.88;0;0.16;"N";8
24;25632;4.0;"Mortgage";"Education";"B";1500;9.91;0;0.06;"N";3
24;63000;8.0;"Rent";"Venture";"B";12000;10.65;0;0.19;"N";3
22;49500;0.0;"Rent";"Personal";"C";9000;14.35;0;0.18;"Y";4
21;23040;1.0;"Own";"Venture";"D";5000;0.0;0;0.22;"N";3
28;52000;11.0;"Mortgage";"Medical";"A";6000;0.0;0;0.12;"N";5
48;60000;8.0;"Mortgage";"Medical";"B";8000;10.37;0;0.13;"N";17
30;93000;11.0;"Mortgage";"Homeimprovement";"C";18000;15.23;0;0.19;"N";9
33;14400;2.0;"Rent";"Medical";"B";3000;11.83;1;0.21;"N";5
22;80000;6.0;"Mortgage";"Personal";"A";5000;7.14;0;0.06;"N";2
26;50000;10.0;"Mortgage";"Homeimprovement";"E";15000;16.0;0;0.3;"N";3
32;25000;15.0;"Own";"Medical";"B";9175;10.99;0;0.37;"N";10
25;70356;8.0;"Rent";"Homeimprovement";"A";7000;7.29;0;0.1;"N";4
25;38000;5.0;"Rent";"Debtconsolidation";"B";5200;10.74;0;0.14;"N";3
25;9600;0.0;"Rent";"Medical";"C";1200;15.23;0;0.13;"N";2
28;63000;0.0;"Rent";"Medical";"B";12000;10.37;0;0.19;"N";10
30;120000;12.0;"Mortgage";"Education";"A";6000;5.42;0;0.05;"N";9
28;230000;12.0;"Mortgage";"Debtconsolidation";"B";10000;10.95;0;0.04;"N";6
29;130000;13.0;"Mortgage";"Debtconsolidation";"C";6000;13.04;0;0.05;"Y";9
31;80000;5.0;"Mortgage";"Venture";"A";6000;7.4;0;0.07;"N";9
22;55000;6.0;"Rent";"Education";"C";6000;14.27;0;0.11;"Y";2
28;67000;5.0;"Rent";"Debtconsolidation";"A";24000;7.49;1;0.36;"N";10
26;88200;9.0;"Mortgage";"Homeimprovement";"B";4500;0.0;0;0.13;"N";2
35;28080;3.0;"Rent";"Medical";"C";9600;13.57;1;0.34;"Y";7
35;85000;2.0;"Mortgage";"Medical";"B";14000;10.65;0;0.16;"N";5
24;81600;5.0;"Rent";"Venture";"C";8000;12.84;0;0.1;"Y";2
29;60000;11.0;"Mortgage";"Venture";"C";6000;15.27;1;0.1;"Y";10
27;108000;11.0;"Mortgage";"Education";"B";21600;0.0;0;0.2;"N";10
23;40000;5.0;"Rent";"Education";"D";12800;16.0;1;0.32;"Y";3
27;60000;2.0;"Rent";"Homeimprovement";"B";2000;9.91;0;0.03;"N";9
22;15708;0.0;"Rent";"Homeimprovement";"B";4000;11.12;1;0.25;"N";3
23;20004;2.0;"Mortgage";"Education";"E";2500;16.82;0;0.12;"Y";2
29;72000;1.0;"Rent";"Venture";"B";6000;9.63;0;0.08;"N";5
28;50000;0.0;"Rent";"Education";"A";7000;8.32;0;0.14;"N";5
32;36000;2.0;"Rent";"Venture";"A";3050;6.99;0;0.08;"N";5
28;245000;0.0;"Mortgage";"Personal";"E";18000;17.39;0;0.07;"Y";9
22;61000;3.0;"Rent";"Medical";"B";5000;9.99;0;0.08;"N";2
27;30000;2.0;"Rent";"Venture";"B";11500;10.36;1;0.38;"N";6
28;81996;12.0;"Mortgage";"Education";"B";3000;12.42;0;0.04;"N";5
29;160000;9.0;"Mortgage";"Personal";"C";14700;13.43;0;0.09;"Y";5
23;54000;7.0;"Rent";"Personal";"B";1500;9.62;0;0.03;"N";3
21;84000;5.0;"Mortgage";"Debtconsolidation";"B";10000;12.53;0;0.12;"N";4
24;75000;8.0;"Own";"Homeimprovement";"B";29800;0.0;0;0.4;"N";4
28;0;6.0;"";"Medical";"A";9600;7.29;0;0.11;"N";3
22;140000;6.0;"Mortgage";"Education";"B";10000;10.99;0;0.07;"N";3
26;280000;4.0;"Rent";"Personal";"C";10000;15.96;0;0.04;"Y";3
21;35000;5.0;"Mortgage";"Personal";"B";6900;12.42;0;0.2;"N";3
29;120000;1.0;"Rent";"Venture";"C";17500;12.87;0;0.15;"Y";8
22;14400;1.0;"Rent";"Venture";"D";5600;14.59;1;0.39;"Y";2
21;26940;1.0;"Rent";"Education";"A";2500;5.42;0;0.09;"N";4
